login,repo,path,status,depth,jvm_fit,category,lines,notes,reasoning,first_seen,last_seen
marcoemrich,agentic_coding_lab,.claude/skills/run-rq/SKILL.md,needs_review,2,low,tool,210,run-rq: Use this skill to drive a research question (RQ) end-to-end: validate ,Project-internal skill (210 lines) in agentic_coding_lab: run-rq appears project-specific. Requires review to assess transferability and JVM relevance.,2026-06-27,2026-06-27
marcoemrich,agentic_coding_lab,.opencode/skills/build-overview/SKILL.md,needs_review,2,low,tool,151,build-overview: Generates an experiment-overview snapshot of all research questions un,Project-internal skill (151 lines) in agentic_coding_lab: build-overview appears project-specific. Requires review to assess transferability and JVM relevance.,2026-06-27,2026-06-27
marcoemrich,agentic_coding_lab,.opencode/skills/exact-coding-baseline-export/SKILL.md,needs_review,2,low,tool,430,"exact-coding-baseline-export: Mint a new exact-coding-baseline-YYYY-MM-DD snapshot under
research/wo",Project-internal skill (430 lines) in agentic_coding_lab: exact-coding-baseline-export appears project-specific. Requires review to assess transferability and JVM relevance.,2026-06-27,2026-06-27
marcoemrich,agentic_coding_lab,.opencode/skills/reanalyze/SKILL.md,needs_review,2,low,tool,146,"reanalyze: Re-run the analysis pipeline on all runs matching an RQ, reaggregate
m",Project-internal skill (146 lines) in agentic_coding_lab: reanalyze appears project-specific. Requires review to assess transferability and JVM relevance.,2026-06-27,2026-06-27
marcoemrich,agentic_coding_lab,.opencode/skills/run-rq/SKILL.md,needs_review,2,low,tool,209,run-rq: Use this skill to drive a research question (RQ) end-to-end: validate ,Project-internal skill (209 lines) in agentic_coding_lab: run-rq appears project-specific. Requires review to assess transferability and JVM relevance.,2026-06-27,2026-06-27
lordofthejars,java-migration-modernization-bob,step-2/SKILL.md,found,2,high,language,107,"Java 25 upgrade guide covering Records, Text Blocks, Vars. Covers migration patterns with code examples. JVM language feature skill at 107 lines.","107-line Java language upgrade skill with concrete patterns and code examples. High JVM fit (Java 25 features). Meets 100+ line threshold, real guidance for Java developers.",2026-06-28,2026-06-28
sshaaf,migIQ,mig-plan/SKILL.md,found,2,med,workflow,340,"Migration planning (task breakdown, user stories). Real planning skill. Uses Graphify analysis + migration prompt. Generates tasks.md and UserStory.md with integration hooks for test-gen, containerization, deployment.",340-line planning skill creating migration roadmaps. Medium JVM fit—framework-agnostic planning but designed for Java/Spring app modernization. Structured task breakdown with mandatory test generation and containerization hooks.,2026-06-28,2026-06-28
jbaruch,koog-tessl,skills/query-sql-from-agent/SKILL.md,found,2,high,framework,140,,Teaches SQL query integration in Koog agents. Framework-specific guidance for data access patterns in JVM agent context.,2026-06-28,2026-06-28
jbaruch,koog-tessl,skills/trace-agent-internals/SKILL.md,found,2,high,framework/observability,86,,Teaches internal trace feature for deep agent diagnostics in Koog (distinct from OpenTelemetry and event handlers). 86 lines of framework-specific debugging guidance for JVM agents.,2026-06-28,2026-06-28
techouse,qs-kotlin,skills/qs-kotlin/SKILL.md,found,3,high,library,458,"Kotlin/JVM query-string encoding with Android AAR, OkHttp, Ktor, Spring Web integrations; 458 lines of substantive patterns for nested query decoding/encoding with DecodeOptions/EncodeOptions, escape handling, framework interop.",,2026-06-28,2026-06-28
eldermoraes,quarkus-agentic-scaffolding,skills/quarkus-langchain4j-scaffolding/SKILL.md,found,2,high,framework,118,Genuine reusable scaffolding skill for Quarkus + LangChain4j stack,"Quarkus + LangChain4j Scaffolding (118 lines) teaches reusable project creation guidance: when to use (scaffold new projects/modules), project layout conventions, starter pom.xml patterns, application.properties structure, and step-by-step setup. This is concrete, opinionated guidance for a JVM stack (Quarkus + LangChain4j = strong JVM signals). Depth 2: covers project structure, tooling, and starter patterns. JVM fit high: Quarkus and LangChain4j are listed JVM signals. Authored by eldermoraes in dedicated scaffolding repo, not a demo/workshop artifact.",2026-06-28,2026-06-28
loiane,specs-driven-development-spring-angular,.claude/skills/archunit-rules/SKILL.md,found,3,high,architecture,120,"ArchUnit rules for Spring package-by-feature architecture. Default rule set (module boundaries, no internal cross-imports, no cycles), brownfield ratcheting, custom rules (naming, field injection, entities). Deep Java architectural patterns.",120 lines of concrete ArchUnit configuration with extensive examples. Teaches Spring architecture invariants enforced via JUnit tests. JVM-specific tool (ArchUnit is Java-only). Strong depth and direct audience: Java developers. High-quality architectural guidance.,2026-06-28,2026-06-28
loiane,specs-driven-development-spring-angular,.claude/skills/flyway-or-liquibase-detection/SKILL.md,found,2,high,build,78,"Auto-detection and conventions for Flyway vs Liquibase in Spring/Maven projects. Versioning rules, file paths, Repeatable migrations, forward-only principle. Strong JVM signal.",78 lines teaching JVM-specific database migration tool patterns. Flyway and Liquibase are JVM frameworks; detection rules and conventions are directly applicable to Java/Maven/Spring projects. Concrete SQL and YAML examples. High JVM-fit for data migration guidance.,2026-06-28,2026-06-28
loiane,specs-driven-development-spring-angular,.claude/skills/jacoco-coverage-policy/SKILL.md,found,3,high,testing,104,"JaCoCo configuration and policy enforcement (90% floor, 95% target, 95% new code). Maven POM configuration, excludes (app classes, generated, pure DTOs), brownfield baselines, new-code calculation.","104 lines of JVM-specific testing tool guidance. Teaches Maven POM configuration, JaCoCo XML structure, new-code coverage algorithm via git diff intersection. JaCoCo is Java-only tool. Strong JVM signal with concrete configuration examples and enforcement rules.",2026-06-28,2026-06-28
loiane,specs-driven-development-spring-angular,.claude/skills/junit5-testcontainers-patterns/SKILL.md,found,3,high,testing,130,"JUnit 5 + Testcontainers patterns with Spring Boot slices. Slice test scoping (@WebMvcTest, @DataJpaTest, @SpringBootTest), @ServiceConnection, naming/traceability (@Tag, @DisplayName), fixtures, forbidden patterns.","130 lines of core JVM testing patterns. Teaches Spring Boot test slice selection, Testcontainers @ServiceConnection (Spring Boot 4+), annotation requirements (@Tag, @DisplayName with BDD format). Strong JVM signals. Comprehensive, immediately applicable guidance for Java developers.",2026-06-28,2026-06-28
loiane,specs-driven-development-spring-angular,.claude/skills/maven-harness-pom/SKILL.md,found,3,high,build,251,"Reference Maven POM fragments for full harness (Spotless, Checkstyle, SpotBugs, Error Prone, JaCoCo, PIT, OpenAPI generator/diff, dependency-check, Surefire/Failsafe). Properties, plugin configuration, version pinning guidance.","251 lines - massive JVM/Maven knowledge base. Comprehensive POM configuration guide covering format, static analysis, coverage, mutation, API contract, security scanning, test execution. Extremely high JVM-fit. Primary audience: Java/Maven developers. Directly reusable POM fragments.",2026-06-28,2026-06-28
loiane,specs-driven-development-spring-angular,.claude/skills/openapi-contract-first/SKILL.md,found,2,high,framework,107,"Contract-first OpenAPI workflow for Spring Boot. OpenAPI authoring, breaking vs non-breaking changes (ADR triggers), diff gate, type generation via openapi-generator Maven plugin. Springdoc runtime vs static check.","107 lines of Spring Boot + Maven-specific API contract guidance. Teaches OpenAPI authoring conventions, breaking change classification (with ADR requirements), Maven plugin configuration (generatorName, library, useJakartaEe, record DTOs). Concrete gift card endpoint worked example. High JVM-fit for API design.",2026-06-28,2026-06-28
loiane,specs-driven-development-spring-angular,.claude/skills/performance-optimization/SKILL.md,found,3,high,performance,163,"Spring Boot 4 / JVM performance patterns: SLO-first mindset, profiling tools (async-profiler, JFR, JMH, Micrometer), antipatterns (N+1 queries, unbounded lists, HikariCP sizing, virtual-thread pinning, missing pagination, caching stampedes), GC tuning.","163 lines of deep JVM performance engineering. Teaches measurement-first discipline, tool selection (async-profiler vs JFR vs JMH), Spring-specific antipatterns (N+1 in loop, unbounded result sets), connection pool formula, virtual-thread pinning detection, caching patterns. Extremely high JVM-fit. Expert-level guidance.",2026-06-28,2026-06-28
loiane,specs-driven-development-spring-angular,.claude/skills/pit-mutation-tuning/SKILL.md,found,3,high,testing,104,"PIT mutation testing configuration and interpretation. Incremental scoping (GIT feature), surviving mutant analysis, mutation types worth caring about (NegateConditionals, ReturnVals, MathMutator, VoidMethodCalls), mutations.xml parsing.","104 lines of JVM-specific mutation testing guidance. PIT is Java-only tool. Teaches Maven POM configuration, incremental vs full scoping (GIT feature), mutations.xml XPath parsing, mutant analysis workflow. JVM-fit is high. Primary audience: Java test engineers.",2026-06-28,2026-06-28
loiane,specs-driven-development-spring-angular,.claude/skills/spring-boot-4-conventions/SKILL.md,found,3,high,framework,242,"Spring Framework 7 / Spring Boot 4 idioms: package layout (by-feature), dependency injection patterns (constructor-only), HTTP clients (@HttpExchange over RestTemplate), web layer validation (Bean Validation, Pageable anti-pattern), virtual threads, AOT.","242 lines of comprehensive Spring patterns with extensive code examples. Teaches Java/Spring conventions (constructor injection, package-by-feature architecture, REST client evolution, input validation layers, virtual-thread considerations). Extremely high JVM-fit. Primary audience: Spring Boot developers. Foundational guidance on modern Java practices.",2026-06-28,2026-06-28
marcushellberg,vaadin-development-plugin,skills/client-side-views/SKILL.md,found,2,med,framework,326,Vaadin React/Hilla client-side patterns,"326-line Vaadin 25 client-side view guide covering React/Hilla patterns, file-based routing conventions, ViewConfig metadata, and type-safe HTTP backend communication. Concrete Vaadin framework patterns with working code examples. Vaadin is a JVM web framework; client-side focus is still JVM-coupled through backend communication.",2026-06-28,2026-06-28
marcushellberg,vaadin-development-plugin,skills/data-providers/SKILL.md,found,2,high,framework,270,Vaadin data provider patterns with Spring integration,"270-line Vaadin 25 data provider guide covering in-memory vs lazy loading, Spring Data Pageable integration, filtering, sorting, and ComboBox lazy-loading patterns. Concrete JVM/Spring framework patterns with working code examples.",2026-06-28,2026-06-28
marcushellberg,vaadin-development-plugin,skills/forms-and-validation/SKILL.md,found,2,high,framework,220,Vaadin Binder and Jakarta validation patterns,"220-line Vaadin Flow form builder guide covering Binder, BeanValidationBinder, Jakarta validation annotations, type converters, and multi-layer validation strategies. Concrete JVM patterns with Vaadin and Spring Data integration.",2026-06-28,2026-06-28
marcushellberg,vaadin-development-plugin,skills/frontend-design/SKILL.md,found,2,med,framework,527,Vaadin Aura/Lumo theme and interface design,"527-line Vaadin interface design guide covering Aura/Lumo theme system, CSS custom properties, typography, color, spacing, and visual hierarchy. Substantial design guidance with CSS/theming focus rather than JVM code patterns. Still Vaadin-specific.",2026-06-28,2026-06-28
marcushellberg,vaadin-development-plugin,skills/responsive-layouts/SKILL.md,found,2,med,framework,202,Vaadin responsive layout patterns,"202-line Vaadin responsive layout guide covering CSS media/container queries, built-in responsive components (AppLayout, Dashboard, FormLayout), and Lumo utility class breakpoints. Teaches responsive UI patterns for Vaadin applications.",2026-06-28,2026-06-28
