login,repo,path,reason,reasoning,first_seen,last_seen
cashwu,Keyify,AGENTS.md,project-doc,"Per Rule 3: bare AGENTS.md and CLAUDE.md files are project documentation, not reusable skills. Files contain project-specific Spectra workflow instructions (WhispifyLandingPage: static HTML landing page config; Keyify: Spectra SDD setup; Mermify: Vite+React+TypeScript web app; purple-realm-photo: single-file HTML iPad photo app). None are transferable JVM guidance.",2026-07-03,2026-07-03
cashwu,Keyify,CLAUDE.md,project-doc,"Per Rule 3: bare AGENTS.md and CLAUDE.md files are project documentation, not reusable skills. Files contain project-specific Spectra workflow instructions (WhispifyLandingPage: static HTML landing page config; Keyify: Spectra SDD setup; Mermify: Vite+React+TypeScript web app; purple-realm-photo: single-file HTML iPad photo app). None are transferable JVM guidance.",2026-07-03,2026-07-03
cashwu,Mermify,CLAUDE.md,project-doc,"Per Rule 3: bare AGENTS.md and CLAUDE.md files are project documentation, not reusable skills. Files contain project-specific Spectra workflow instructions (WhispifyLandingPage: static HTML landing page config; Keyify: Spectra SDD setup; Mermify: Vite+React+TypeScript web app; purple-realm-photo: single-file HTML iPad photo app). None are transferable JVM guidance.",2026-07-03,2026-07-03
cashwu,purple-realm-photo,CLAUDE.md,project-doc,"Per Rule 3: bare AGENTS.md and CLAUDE.md files are project documentation, not reusable skills. Files contain project-specific Spectra workflow instructions (WhispifyLandingPage: static HTML landing page config; Keyify: Spectra SDD setup; Mermify: Vite+React+TypeScript web app; purple-realm-photo: single-file HTML iPad photo app). None are transferable JVM guidance.",2026-07-03,2026-07-03
MarvinZeising,turborepo-remote-cache,AGENTS.md,off-topic-tech,"Project scaffolding documentation for a Cloudflare Workers-based Turborepo cache server (TypeScript/Hono). Contains only build commands, architecture overview, and testing setup—not transferable JVM skill guidance, and not JVM technology at all.",2026-07-03,2026-07-03
MarvinZeising,turborepo-remote-cache,CLAUDE.md,off-topic-tech,Identical to AGENTS.md: project-doc for a Cloudflare Workers TypeScript application. Provides build/test/deployment commands and architecture reference for a non-JVM infrastructure tool; not reusable skill guidance.,2026-07-03,2026-07-03
isabelwingen,kalkstaedter-wuelfrath-website,CLAUDE.md,off-topic-tech,"Ruby on Rails website project documentation (in German) for a flute orchestra. Contains deployment instructions, model layouts, authentication setup, and frontend principles specific to Rails; off-topic Ruby technology, not JVM.",2026-07-03,2026-07-03
fletchgqc,heather,.claude/skills/accessing-github/SKILL.md,off-topic-workflow,"Generic workflow skill for committing and pushing code via Git/GitHub — applies unchanged to any language, not JVM-specific. Core content is agent behavior for git operations, not Java expertise.",2026-07-03,2026-07-03
fletchgqc,heather,AGENTS.md,project-doc,"Project-specific conversational style and technical matter guidance (frontend API URL configuration, specific linter options, OpenAPI rebuild workflow) tightly coupled to heather's architecture. Not extractable to other projects.",2026-07-03,2026-07-03
fletchgqc,heather,CLAUDE.md,project-doc,Single-line stub that delegates to AGENTS.md; contains no standalone guidance. Rule 3 variant: trivial project-doc.,2026-07-03,2026-07-03
fletchgqc,heather,backend/CLAUDE.md,project-doc,"Project-specific linting and build configuration for heather backend (Detekt rules, Gradle daemon usage). Pure infrastructure setup, not transferable methodology.",2026-07-03,2026-07-03
fletchgqc,heather,frontend/CLAUDE.md,project-doc,Project-specific TypeScript import patterns and OpenAPI code-generation workflow for heather frontend. Guidance is tied to 'src/api/generated/' structure and frontend build integration.,2026-07-03,2026-07-03
fletchgqc,vanilla-boot,CLAUDE.md,project-doc,Generic sub-agent delegation checklist for vanilla-boot project. Content is 'if task matches a sub-agent' branching logic with no transferable methodology — rule 3 variant.,2026-07-03,2026-07-03
fletchgqc,agentbox,.claude/skills/accessing-github/SKILL.md,off-topic-workflow,"GitHub/Git operations skill (commits, pushes, gh CLI) — generic development workflow applicable to any language. Not JVM-focused. Reusable across polyglot teams with zero Java content.",2026-07-03,2026-07-03
fletchgqc,agentbox,CLAUDE.md,project-doc,"Project-specific collaboration style, code comment policy, documentation principles, and skill delegation for agentbox. Content is author/project norms, not reusable JVM patterns.",2026-07-03,2026-07-03
fletchgqc,todo-react,CLAUDE.md,project-doc,"Project-specific guidance for GitHub CLI usage in todo-react repo. Single concern (gh authentication), not a transferable skill.",2026-07-03,2026-07-03
StephanWald,CoderScaffold,CLAUDE.md,off-topic-tech,"Docker Compose deployment documentation for Coder (cloud IDE platform). Infrastructure operations (volumes, environment variables, architecture) — no JVM content. Language-agnostic devops guidance.",2026-07-03,2026-07-03
StephanWald,TeamsBot,CLAUDE.md,project-doc,"Project documentation for a Spring Boot Teams Echo Bot. Mixes project overview with build/run/test commands (mvn, docker). Rule 3: 'only build/run/test commands = project-doc' — entire content is scaffolding for this specific application.",2026-07-03,2026-07-03
StephanWald,Shoelace4webforJ,CLAUDE.md,project-doc,"Project documentation for a webforJ + Shoelace web components application. Overview, development commands, build workflows. Content is tied to project layout (Jetty setup, Playwright tests, Shoelace 2.20.1) — not extractable guidance.",2026-07-03,2026-07-03
DG1001,jfs-comex,CLAUDE.md,project-doc,"Documentation for a BoF (Birds-of-a-Feather) app for Java Forum Stuttgart 2026. Project-specific commands (npm scripts, database seeding, Docker config, dated change-log requirement). Temporary conference application, not reusable guidance.",2026-07-03,2026-07-03
DG1001,ai-in-technical-systems,AGENTS.md,off-topic-tech,"Tutor agent instructions for IMTI master's course 'AI in Technical Systems' (M4.1) — course-specific teaching role, not JVM development guidance. Content is pedagogical methodology for grounding answers in course slides, not transferable technical skill.",2026-07-03,2026-07-03
DG1001,gpx-viewer,AGENTS.md,off-topic-tech,"XaresAICoder workspace configuration guide (proxy architecture, port binding, subdomain aliases, Vite/Next.js/Express examples). Polyglot infrastructure instruction, not JVM-specific. Rule 7 signals: hardcoded proxy paths and workspace-specific env vars.",2026-07-03,2026-07-03
DG1001,imti-ai-session6-the-full-loop,AGENTS.md,off-topic-tech,"Pair programming instructions for building a Python dispatcher that gates LLM commands to relays. Python-focused exercise with deliberate schema-validation traps. Not JVM, not transferable beyond this one training scenario.",2026-07-03,2026-07-03
DG1001,XaresAICoder,code-server/template-files/AGENTS.md,off-topic-tech,"XaresAICoder workspace configuration guide (identical to gpx-viewer entry). Generic infrastructure for Docker-containerized dev environments, polyglot examples (Python, Node.js, etc.). Not JVM.",2026-07-03,2026-07-03
DG1001,imti-ai-session5-neural-networks,AGENTS.md,off-topic-tech,"Pair programming instructions for ML training (Python/Keras neural networks on tabular data). Teaching exercise with data-quality rules and deliberate traps. Python/Keras-focused, not JVM.",2026-07-03,2026-07-03
DG1001,gpu-summon,AGENTS.md,off-topic-tech,"Agent instructions for gpu-summon (Python launcher renting vast.ai GPU to serve local LLM). Python infrastructure project for model serving, not JVM. References llama-server, code-server, Caddy — polyglot ops.",2026-07-03,2026-07-03
DG1001,jugs-agentic-workshop-2026,exercises/01-agents-abc/run-b-bad-agents/AGENTS.md,demo,"Over-engineered fictional corporate documentation ('Task Management Initiative', 'Reference Implementation Layer', 'Hexagonal Architecture') for a trivial Java tasklist CLI. Rule 6 signals: fictional company framing + exercise-step nesting (exercises/01-agents-abc/run-b-bad-agents/). Workshop demo artifact with inflated specs, not reusable guidance.",2026-07-03,2026-07-03
DG1001,jugs-agentic-workshop-2026,exercises/01-agents-abc/run-c-good-agents/AGENTS.md,demo,"JBang-CLI tasklist documentation in German (decision table for field extension, CLI workflow). Real Kotlin content, but path signals rule 7: nested in 'exercises/01-agents-abc/run-c-good-agents/' step directory — this is the expected output of a numbered workshop exercise, not standalone authored guidance.",2026-07-03,2026-07-03
DG1001,imti-ai-session4-window-classifier,AGENTS.md,off-topic-tech,"Pair programming instructions for ML classification in Python/sklearn on window-sensor data. Teaching exercise with data-leakage traps. Python-focused, not JVM.",2026-07-03,2026-07-03
DG1001,RadioAgent,AGENTS.md,off-topic-tech,"XaresAICoder workspace configuration guide with Flask, FastAPI, Express examples. Polyglot infrastructure instruction (binding to 0.0.0.0, reverse-proxy setup). Not JVM-focused.",2026-07-03,2026-07-03
DG1001,javaland-workshop,AGENTS.md,off-topic-tech,"XaresAICoder workspace configuration guide (identical content to RadioAgent). Generic polyglot infrastructure instruction, not JVM.",2026-07-03,2026-07-03
DG1001,Heizungssteuerung,CLAUDE.md,off-topic-tech,"ESP32-C3 heating control system in MicroPython with BLE, MQTT, HTTP. Microcontroller IoT project, not JVM. Technology stack is entirely non-JVM (uasyncio, MicroPython, BLE scanning, MQTT).",2026-07-03,2026-07-03
DG1001,Blockwright,AGENTS.md,off-topic-tech,"XaresAICoder workspace configuration guide (identical to RadioAgent/javaland-workshop). Polyglot infrastructure instruction, not JVM.",2026-07-03,2026-07-03
DG1001,ServerMind,CLAUDE.md,off-topic-tech,"'AI Server Admin (Discord Host)' role instructions for Linux server maintenance. Project-specific operational tool (Discord bot control, host.md state tracking), not a reusable JVM development skill.",2026-07-03,2026-07-03
DG1001,ralph-framework,CLAUDE.md,off-topic-tech,"Ralph Framework agent runtime instructions (autonomous coding agent configuration, model selection, phase definitions). Project-scoped framework documentation, not transferable JVM skill. References framework-specific files (.ralph/, plan.md).",2026-07-03,2026-07-03
DG1001,ralph-framework-test-todo,CLAUDE.md,project-doc,"Ralph Framework project documentation for a TODO app (Python Flask + SQLAlchemy). Repeats framework structure (phase definitions, key files) and adds project-specific tech stack. Framework-coupled documentation per rule 1's extractability test.",2026-07-03,2026-07-03
chrisbabsek,20260414-smex-onsite,AGENTS.md,project-doc,"Brief project guidelines in German: German text requirement, Google Stitch note, code verification rules. Minimal project-specific constraints, not transferable methodology. Rule 3 variant: stub-like brevity with no actionable skill content.",2026-07-03,2026-07-03
chrisbabsek,20260414-smex-onsite,CLAUDE.md,project-doc,"Identical to AGENTS.md — same 12-line project guidelines (German text, Google Stitch, code verification). Duplicate stub guidance.",2026-07-03,2026-07-03
chrisbabsek,axon-demo,AGENTS.md,project-doc,"Repository guidelines for an Axon (CQRS/Event Sourcing) Spring Boot + Kotlin demo. While content mentions JVM technologies (JUnit 5, Testcontainers, Gradle, PlantUML), guidance is tightly coupled to axon-demo structure ('src/main/kotlin/de/...', specific REST samples, UML diagrams). Not extractable to other projects without transplanting directory conventions and build layout.",2026-07-03,2026-07-03
